wav_filename,sentence,char_count
common_voice_pt_19372133.wav,Toda a região foi afetada pela calamidade da inundação.,55
common_voice_pt_19372134.wav,"Ok,? não há muito o que fazer no momento.",41
common_voice_pt_19372135.wav,Conceito e Significado de Comunidade.,37
common_voice_pt_19372171.wav,Mas o assunto merece ser considerado de lado.,45
common_voice_pt_19372173.wav,O que vai acontecer com ele?,28
common_voice_pt_19372174.wav,Um motociclista está dirigindo por uma estrada em sua moto.,59
common_voice_pt_19372175.wav,Um homem está sentado no quarto feito de painéis de madeira.,60
common_voice_pt_19372206.wav,Ele não se mexeu,16
common_voice_pt_19372207.wav,Um zelador varre a calçada em uma rua movimentada com muitos carros e pedestres.,80
common_voice_pt_19372209.wav,"Você é quem pode morrer?, disse o alquimista.",45
common_voice_pt_19372210.wav,Qual é a sua operadora de internet?,35
common_voice_pt_19372211.wav,Quando você vai me enviar um relatório?,39
common_voice_pt_19372212.wav,Melhor escrever com bueiros brutos.,35
common_voice_pt_19372213.wav,Mas isso lhes ensinará uma lição.,33
common_voice_pt_19372214.wav,Como você entrou antes?,23
common_voice_pt_19372215.wav,O mínimo que você pode fazer é ligar para um dos três.,54
common_voice_pt_19372216.wav,Jogadores de futebol jogando um jogo de futebol.,48
common_voice_pt_19372217.wav,Monitore os arquivos de pagamento de subsídios e acordos e seus documentos de apoio.,84
common_voice_pt_19372218.wav,"Isso vai soar como uma digressão?, mas tenha paciência comigo.",62
common_voice_pt_19372219.wav,Qual é a minha função?,22
common_voice_pt_19372220.wav,Toda profissão honesta é honrosa.,33
common_voice_pt_19372577.wav,"Viver juntos significa viver juntos, compartilhar objetivos e ter um bom relacionamento.",88
common_voice_pt_19372578.wav,Um homem fica segurando um instrumento de cordas.,49
common_voice_pt_19372579.wav,O que você fez?,15
common_voice_pt_19372580.wav,Aqui também outro estágio importante da minha vida também começaria.,68
common_voice_pt_19372581.wav,Negros falando no mercado.,26
common_voice_pt_19372677.wav,Um jovem parece estar martelando metal em cima de uma bigorna.,62
common_voice_pt_19372678.wav,Um homem careca comendo uma refeição,36
common_voice_pt_19372679.wav,Um dos aspectos que foi trabalhado no último ciclo foi o design.,64
common_voice_pt_19372681.wav,Ela se formou em design de interiores,37
common_voice_pt_19372684.wav,"A qualquer momento, poderíamos ser assassinados!",48
common_voice_pt_19373223.wav,Um homem de camisa verde está prestes a lançar a bola.,54
common_voice_pt_19373224.wav,Uma menina pequena pegou um chapéu novo.,40
common_voice_pt_19373225.wav,"Até que você esteja infeliz, você não sabe o que é felicidade.",62
common_voice_pt_19373226.wav,Sacos vazios não podem ficar em pé.,35
common_voice_pt_19373227.wav,Várias crianças estão sentadas e segurando bolas de basquete,60
common_voice_pt_19373772.wav,Os taxistas mantêm a greve indefinidamente.,43
common_voice_pt_19373774.wav,O cão preto pega um brinquedo na boca enquanto corre no campo.,62
common_voice_pt_19374799.wav,A produção do conhecimento.,27
common_voice_pt_19374800.wav,"Quem quer que envergonhe os outros, envergonha a si mesmo.",58
common_voice_pt_19374801.wav,Henderson levantou-se com uma pá na mão.,40
common_voice_pt_19374802.wav,"Homem vermelho, do bastão de Judas.",35
common_voice_pt_19374803.wav,Então você se casou?,20
common_voice_pt_19375300.wav,Não? não para eles.,19
common_voice_pt_19375301.wav,O que é isso? caro?,19
common_voice_pt_19375302.wav,Não dormi uma piscadela,23
common_voice_pt_19375303.wav,E para que propósito?,21
common_voice_pt_19375304.wav,Uma mulher coberta de tatuagens vestindo uma camisa roxa e vermelha brilhante,77
common_voice_pt_19375305.wav,O que agora?,12
common_voice_pt_19375306.wav,Muitas pessoas estão andando lá fora.,37
common_voice_pt_19375307.wav,um homem de joelhos desenhando na areia,39
common_voice_pt_19375308.wav,Maria acha que é Paulo.,23
common_voice_pt_19375309.wav,Trabalhos derivados.,20
common_voice_pt_19375310.wav,Você vai ajudar com essa parte para a Páscoa ou somos nós?,58
common_voice_pt_19375311.wav,Donald Trump é o presidente dos Estados Unidos desde dois mil e dezesseis.,74
common_voice_pt_19375312.wav,"Acredite, isso deve ter um futuro",33
common_voice_pt_19375313.wav,Mas o problema era aquecer o banheiro.,38
common_voice_pt_19375314.wav,Ela está nublada.,17
common_voice_pt_19375315.wav,O item custa cinco ienes.,25
common_voice_pt_19375316.wav,Uma mulher mais velha com três filhos e uma das crianças está chorando.,71
common_voice_pt_19375317.wav,Uma mulher está comprando carne em um supermercado.,51
common_voice_pt_19375318.wav,Temos oito por cento das pessoas conectadas à Internet e metade usa software ilegal.,84
common_voice_pt_19375319.wav,As pessoas estão amontoadas em uma rua.,39
common_voice_pt_19375320.wav,O crédito ganho pela mentira é rápido em morrer.,48
common_voice_pt_19375321.wav,Três artistas em um show.,25
common_voice_pt_19375322.wav,Dois homens em caiaques separados passando por corredeiras.,59
common_voice_pt_19375323.wav,Não é tão comum quanto nós somos,32
common_voice_pt_19375324.wav,Por que estamos fazendo isso de novo?,37
common_voice_pt_19375325.wav,Uma rara visita à amizade aumenta.,34
common_voice_pt_19375326.wav,Tantas pessoas no metrô estão vestindo roupas de treino pretas.,63
common_voice_pt_19375327.wav,um homem andando e uma mulher andando segurando uma menina,58
common_voice_pt_19375328.wav,Isso sempre me deixa bem aqui.,30
common_voice_pt_19375329.wav,O médico legista relatou que a causa da morte foi um homicídio.,63
common_voice_pt_19375330.wav,"Cerveja boa é cerveja boa, seja puro malto ou produzida com cereais não-maltados.",81
common_voice_pt_19375331.wav,Quatro alunos em sala de aula.,30
common_voice_pt_19375332.wav,Não sei se conseguirei encontrar a vida no deserto? o menino pensou.,68
common_voice_pt_19375333.wav,"Nós nos conhecemos pela primeira vez sob a torre Eiffel, foi mágico.",68
common_voice_pt_19375334.wav,Eles estão se aproximando de você!,34
common_voice_pt_19375340.wav,"Eles são pessoas que andam; Para aqueles que correm, parecem imóveis.",69
common_voice_pt_19375341.wav,Um cão preto e branco está correndo e espirrando na água.,57
common_voice_pt_19375342.wav,Você gosta?,11
common_voice_pt_19375343.wav,Qual é a previsão do tempo para Manassa??,41
common_voice_pt_19375344.wav,Mais pecam contra que pecar,27
common_voice_pt_19375350.wav,Um homem sem-teto na calçada carregando seus pertences.,55
common_voice_pt_19375351.wav,O homem espera que os táxis passem antes de atravessar a estrada molhada,72
common_voice_pt_19375352.wav,Macho descamisado que surfa uma onda.,37
common_voice_pt_19375353.wav,Uma mulher e dois filhos subiram numa árvore,44
common_voice_pt_19375354.wav,um mapa pai-filho vívido e interessante,39
common_voice_pt_19375355.wav,Novatos não devem assumir que podem assumir grandes projetos.,61
common_voice_pt_19375356.wav,Milhares de cartas dançaram na tela do autor amador.,52
common_voice_pt_19375357.wav,Um homem no palco vestindo uma camisa vermelha está fechando as calças.,71
common_voice_pt_19375358.wav,Dois homens com uma boneca em uma escada rolante.,49
common_voice_pt_19375359.wav,Uma mulher coloca em um sofá em um quintal.,43
common_voice_pt_19375370.wav,Muitos ferros no fogo.,22
common_voice_pt_19375371.wav,Todos concordamos com uma solução pacífica.,43
common_voice_pt_19375372.wav,Então foi isso.,15
common_voice_pt_19375373.wav,Esta história é absolutamente fantástica!,41
common_voice_pt_19375374.wav,Ele sempre poderia voltar a ser um pastor.,42
common_voice_pt_19375385.wav,"Não há outro chuveiro na casa, mas isso não é um grande problema.",65
common_voice_pt_19375386.wav,A perda de um homem? é o ganho de outro homem.,46
common_voice_pt_19375387.wav,Tudo precisa ser feito logo antes do início da reunião.,55
common_voice_pt_19375388.wav,Eu normalmente não assisto Nascar.,34
common_voice_pt_19375389.wav,Essa é a ideia principal.,25
common_voice_pt_19375395.wav,"Por favor, deixe-me entrar.",27
common_voice_pt_19375396.wav,Uma pessoa muito feliz andando na floresta com as folhas soprando.,66
common_voice_pt_19375397.wav,Ciclistas passeiam por uma floresta enquanto os espectadores torcem,67
common_voice_pt_19375398.wav,Receio que seja importante.,27
common_voice_pt_19375399.wav,Acabei de receber um e-mail da minha paixão!,44
common_voice_pt_19375400.wav,Sua bolsa estava cheia de lixo inútil.,38
common_voice_pt_19375401.wav,Um grupo de pessoas está andando por uma rua movimentada.,57
common_voice_pt_19375402.wav,O casal faz uma caminhada ao longo do penhasco.,47
common_voice_pt_19375403.wav,Você se preparou para o teste de Geografia de amanhã?,53
common_voice_pt_19375404.wav,Essas pessoas estão se manifestando por seu líder.,50
common_voice_pt_19375425.wav,Um cachorro vestindo uma camisa e um chapéu está de pé na sombra.,65
common_voice_pt_19375426.wav,Para qualquer um,16
common_voice_pt_19375427.wav,Uma mulher de top amarelo e shorts azuis e amarelos está saltando um obstáculo.,79
common_voice_pt_19375428.wav,Talvez nós somos todos assim? o menino meditou.,47
common_voice_pt_19375429.wav,Todas as estradas vão para Jericó,33
common_voice_pt_19375455.wav,qual é a previsão para o Lesoto,31
common_voice_pt_19375456.wav,Quem poderia ser?,17
common_voice_pt_19375457.wav,"Aparentemente, pouca coisa.",27
common_voice_pt_19375458.wav,Como você está?,15
common_voice_pt_19375459.wav,"Quando uma pessoa sabe por que ele ama, ele não a ama.",54
common_voice_pt_19375480.wav,"Eu não gosto de sushi?, então eu realmente não gostei da refeição.",66
common_voice_pt_19375481.wav,Dois homens estão participando de um jogo de karatê.,52
common_voice_pt_19375482.wav,Você pode contar comigo sob uma condição.,41
common_voice_pt_19375483.wav,Uma multidão de pessoas está olhando algo em um pátio europeu.,62
common_voice_pt_19375484.wav,Sua bolsa estava cheia de lixo inútil.,38
common_voice_pt_19375490.wav,A posição onde o valencianismo é encontrado é fundamental.,58
common_voice_pt_19375491.wav,Um rei governou o estado nos primeiros dias.,44
common_voice_pt_19375492.wav,Um policial de óculos escuros e uniforme com outros policiais,61
common_voice_pt_19375493.wav,Um grupo de pessoas está caminhando em direção à água em uma praia,66
common_voice_pt_19375494.wav,Você matou todos os três por nada.,34
common_voice_pt_19375495.wav,Um homem está ajoelhado na calçada para conversar com uma garotinha.,68
common_voice_pt_19375496.wav,Uma loira de camisa amarela está andando em direção à câmera.,61
common_voice_pt_19375497.wav,Isso é muito assustador se você me perguntar.,45
common_voice_pt_19375498.wav,Evite o risco,13
common_voice_pt_19375499.wav,A história é meu assunto favorito.,34
common_voice_pt_19375516.wav,Várias pessoas se reúnem em torno de um laptop em uma mesa.,59
common_voice_pt_19375517.wav,Toda a exibição é uma bagunça.,30
common_voice_pt_19375518.wav,"Devemos enfatizar a facilidade de instalação, uso e qualidade da voz.",69
common_voice_pt_19375519.wav,Um homem em uma camisa tropical está tocando piano em um bar.,61
common_voice_pt_19375535.wav,Rapaz comendo uma fatia de pizza,32
common_voice_pt_19375536.wav,Verdade que o Nobel da Literatura ajudou,40
common_voice_pt_19375538.wav,Isso foi até o site ser bloqueado.,34
common_voice_pt_19375539.wav,"O pinguim atravessa o gelo, juntando-se a seus companheiros.",60
common_voice_pt_19375540.wav,Você pode dar exemplos específicos do impacto do seu trabalho?,62
common_voice_pt_19375541.wav,Mas ele fez muito.,18
common_voice_pt_19375542.wav,O que ela deve fazer?,21
common_voice_pt_19375543.wav,O sol brilha nos dois lados das sebes.,38
common_voice_pt_19375544.wav,Até que minha asa ficou ruim.,29
common_voice_pt_19375545.wav,Quando você o viu pela última vez?,34
common_voice_pt_19375546.wav,Um menino levanta outro menino de costas.,41
common_voice_pt_19375547.wav,"Ela é uma mulher muito esperta, e acho que ela consegue descobrir.",66
common_voice_pt_19375548.wav,Houve um assalto na loja de hambúrguer no centro da cidade.,59
common_voice_pt_19375550.wav,dois cães brancos bebendo fora de um riacho,43
common_voice_pt_19375551.wav,Os agricultores entraram para debulhar a colheita de aveia.,59
common_voice_pt_19375552.wav,"O arco-íris no campo, o tempo de hoje será amanhã.",50
common_voice_pt_19375553.wav,O nome dela é Ana.,18
common_voice_pt_19375554.wav,Que esportes você pratica?,26
common_voice_pt_19375555.wav,O filho do barbeiro sangrou de graça.,37
common_voice_pt_19375556.wav,Um bebê está profundamente adormecido nas costas da pessoa.,59
common_voice_pt_19375557.wav,Um mural ao lado de um edifício.,32
common_voice_pt_19375558.wav,um homem está varrendo a calçada com uma vassoura,49
common_voice_pt_19375559.wav,Isso é o que eu sei.,20
common_voice_pt_19375565.wav,Bem? eu gosto disso!,20
common_voice_pt_19375566.wav,Cinco pessoas? usando camisetas azuis escuras? fazem uma apresentação ao ar livre.,82
common_voice_pt_19375567.wav,Um homem e seu filho olhando um mimo.,37
common_voice_pt_19375568.wav,Isso é uma boa quantia para começar.,36
common_voice_pt_19375569.wav,A dança da tarde começa às oito.,32
common_voice_pt_19375570.wav,"Eles devem indicar o ambiente de desenvolvimento, o sistema e as comunicações que preferirem.",93
common_voice_pt_19375571.wav,Pedro e Bernardo.,17
common_voice_pt_19375572.wav,"Oh, tudo bem, eu vejo.",22
common_voice_pt_19375573.wav,Um bebê está profundamente adormecido nas costas da pessoa.,59
common_voice_pt_19375574.wav,Ela me devolveu o carregador.,29
common_voice_pt_19375575.wav,Dois filhotes caminhando sobre pedras.,38
common_voice_pt_19375576.wav,Podemos descrever o movimento do objeto com uma equação diferencial de segunda ordem.,85
common_voice_pt_19375577.wav,Um grupo de crianças está do lado de fora em uma rua.,53
common_voice_pt_19375578.wav,As pessoas estão fora de um mercado.,36
common_voice_pt_19375579.wav,Um bebê está dormindo com um bicho de pelúcia.,46
common_voice_pt_19375712.wav,Use o padrão de fábrica e um iterador para percorrer a matriz.,62
common_voice_pt_19375714.wav,Um homem com brincos cortando o cabelo de outro homem.,54
common_voice_pt_19375715.wav,É um comentário sobre o que chamamos ricamente de mundo civilizado.,67
common_voice_pt_19375716.wav,Um grupo de pessoas canta e dança em um concerto.,49
common_voice_pt_19375717.wav,"Olga, você viu minhas chaves?",29
common_voice_pt_19375720.wav,É um milagre que ninguém tenha descoberto isso ainda.,53
common_voice_pt_19375723.wav,A Internet deve colocar o poder nas mãos dos muitos,51
common_voice_pt_19375726.wav,Qual o clima no lugar atual?,28
common_voice_pt_19375732.wav,Ele vai para casa cedo todas as noites.,39
common_voice_pt_19375733.wav,Os meninos estão escalando postes de madeira em um rio sujo.,60
common_voice_pt_19375734.wav,Parece que o desempenho não é muito pior.,41
common_voice_pt_19375735.wav,Que garantias tenho de manter o meu nome fora da sua história?,62
common_voice_pt_19375736.wav,Uma mulher em um vestido preto está soprando bolhas gigantes na rua.,68
common_voice_pt_19375742.wav,Saindo da porta da sala de computadores,39
common_voice_pt_19375743.wav,Então ela novamente pegou as mãos dele e as estudou cuidadosamente.,67
common_voice_pt_19375744.wav,Temo que você não consiga construir um iglu nos trópicos.,57
common_voice_pt_19375745.wav,Quinze prédios foram restauradas no último ano,46
common_voice_pt_19375746.wav,"Ao jogar?, as crianças costumam apenas reencenar o que experimentaram antes.",76
common_voice_pt_19375747.wav,Não seja mais católico do que papa.,35
common_voice_pt_19375749.wav,"Suas mãos estavam desgastadas e esgotadas, mas ele ouviu seu coração.",69
common_voice_pt_19375750.wav,De repente bebê chorando,24
common_voice_pt_19375751.wav,"A menina queria ter um balão, mas era muito tímida para perguntar.",66
common_voice_pt_19375753.wav,Três opiniões em um dia para incentivar as pessoas a se registrarem para votar.,79
common_voice_pt_19375754.wav,Então quem é?,13
common_voice_pt_19375755.wav,Especialmente participando da tarde,35
common_voice_pt_19375756.wav,Reestruturação do tráfego na cidade de Kaohsiung,48
common_voice_pt_19375762.wav,"Se você se deitar com os cães, você vai se levantar com as pulgas.",66
common_voice_pt_19375763.wav,duas pessoas em sombreros andando pela rua de mãos dadas.,57
common_voice_pt_19375765.wav,Garota está jogando no parque em um balanço.,44
common_voice_pt_19375766.wav,"Ao voltar para casa, não há vergonha.",37
common_voice_pt_19375772.wav,Ruth falou fora do turno.,25
common_voice_pt_19375774.wav,"Lua nova de fevereiro, primeiro domingo da Quaresma.",52
common_voice_pt_19375775.wav,Amanhã é um novo dia.,21
common_voice_pt_19375776.wav,A fonte do enorme rio é a nascente límpida.,43
common_voice_pt_19375782.wav,"Um homem sem camisa, segurando uma raquete de tênis e uma bola.",63
common_voice_pt_19375783.wav,Fora da frigideira para o fogo.,31
common_voice_pt_19375784.wav,"Espadas colidiram em uma terrível cacofonia de som, mas ela não vacilou.",72
common_voice_pt_19375785.wav,Nunca vou esquecer isso.,24
common_voice_pt_19375786.wav,A festa irá ocorrer na sexta.,29
common_voice_pt_19375787.wav,Foi o fiel retrato de seu pai.,30
common_voice_pt_19375788.wav,Antes que a hora acabe.,23
common_voice_pt_19375789.wav,"Óleo e vinho, remédio divino.",29
common_voice_pt_19375790.wav,Como ela é?,11
common_voice_pt_19375791.wav,Estou muito surpreso que o restaurante finalmente consertou o problema de iluminação.,85
common_voice_pt_19375797.wav,Nós viemos de Alfés.,20
common_voice_pt_19375798.wav,Eu te disse para praticar.,26
common_voice_pt_19375799.wav,Há três crianças do lado de fora sentadas.,42
common_voice_pt_19375800.wav,Eu tenho uma conversa com meus amigos e almoço.,47
common_voice_pt_19375801.wav,Um cachorro preto está correndo rapidamente ao longo do chão,60
common_voice_pt_19375802.wav,Uma criança de camisa branca e short preto florido tenta secar o corpo molhado.,79
common_voice_pt_19375803.wav,Se montar uma locomotiva é conveniente e barato,47
common_voice_pt_19375804.wav,Comece no começo.,17
common_voice_pt_19375806.wav,Mas o garoto nunca tirou os olhos de seu novo amigo.,52
common_voice_pt_19375807.wav,homem de camisa listrada carregando cesta de madeira sobre o ombro direito,74
common_voice_pt_19375808.wav,O que posso fazer para você?,28
common_voice_pt_19375809.wav,O que eu tenho a ver com isso?,30
common_voice_pt_19375810.wav,Laser tag é um jogo bastante semelhante ao paintball.,53
common_voice_pt_19375811.wav,Ela estuda Ciências Humanas.,28
common_voice_pt_19375812.wav,Se ele abandona essa perseguição? é porque não foi truelove...,62
common_voice_pt_19375814.wav,Uma boa consciência é um travesseiro macio.,43
common_voice_pt_19375815.wav,Eu acho que usei todas as conchas.,34
common_voice_pt_19375816.wav,cujo alcance estivesse entre quinhentos a mil jardas.,53
common_voice_pt_19375827.wav,O menino ficou aliviado.,24
common_voice_pt_19375828.wav,Toque twenty one pilots Stressed Out.,37
common_voice_pt_19375830.wav,Eu não comecei a fechar o dia de novo.,38
common_voice_pt_19375831.wav,Músicos tocando na frente de uma loja,37
common_voice_pt_19375833.wav,Um homem está tocando um violino no palco.,42
common_voice_pt_19375835.wav,As regras estão quebrando.,26
common_voice_pt_19375836.wav,Onde estará a loira de Pequim jogando,37
common_voice_pt_19375838.wav,O grupo de mulheres está vestindo um traje todo branco.,55
common_voice_pt_19375839.wav,Ele esperava que fosse alguém tão capaz quanto seu aprendiz anterior.,69
common_voice_pt_19375840.wav,Carol salvou a vida do irmão naquele dia.,41
common_voice_pt_19375841.wav,Uma língua ainda faz uma cabeça sábia.,38
common_voice_pt_19375842.wav,Isto é provavelmente porque os edifícios foram feitos de pedra.,63
common_voice_pt_19375843.wav,Desrespeito total,17
common_voice_pt_19375844.wav,dois jogadores em um campo lutando entre si.,44
common_voice_pt_19375845.wav,Ele teve que cuspir um pouco de tabaco da boca.,47
common_voice_pt_19375848.wav,Dois homens vestindo óculos? falando.,37
common_voice_pt_19375849.wav,Tudo bem,8
common_voice_pt_19375850.wav,Esta é minha última chance.,27
common_voice_pt_19375851.wav,Eu corri para comprar ingressos.,32
common_voice_pt_19375852.wav,"De alguma forma,? os parágrafos se embaçaram.",45
common_voice_pt_19375853.wav,Bem? você não deveria ter nenhum problema então.,48
common_voice_pt_19375854.wav,O que fez você fazer isso?,26
common_voice_pt_19375855.wav,"Ele estava vestido, simplesmente, quando criança.",49
common_voice_pt_19375856.wav,Não existe tempo como o presente.,33
common_voice_pt_19375857.wav,Você não me empurra assim!,26
common_voice_pt_19375858.wav,Um grupo de pessoas está em uma reunião onde há uma grande bandeira colorida,76
common_voice_pt_19375859.wav,Você sabe que eu diria se eu tivesse.,37
common_voice_pt_19375860.wav,Mas não por muito tempo.,24
common_voice_pt_19375861.wav,Um punhado de pessoas está esperando pelo metrô.,48
common_voice_pt_19375862.wav,Sua vida e seu caminho sempre lhe proporcionaram presságios suficientes.,72
common_voice_pt_19375863.wav,"Oh Natal, verde, numa grande neve noturna.",42
common_voice_pt_19375866.wav,Um desses dias é amanhã.,24
common_voice_pt_19375867.wav,Um casal está dançando enquanto outros assistem a um concerto em um coreto.,75
common_voice_pt_19375868.wav,O homem salta da cadeira.,25
common_voice_pt_19375869.wav,Sim quarto disponível?,22
common_voice_pt_19375870.wav,"É apenas uma figura de linguagem, disse o aluno.",48
common_voice_pt_19375871.wav,Você sabe matemática?,21
common_voice_pt_19375872.wav,O dia perfeito chegou.,22
common_voice_pt_19375873.wav,Tux não está sorrindo? ele só fica bem o tempo todo.,52
common_voice_pt_19375875.wav,América do Sul.,15
common_voice_pt_19375876.wav,Também afeta meu humor e minha energia.,39
common_voice_pt_19375877.wav,Duas garotas fizeram o trabalho.,32
common_voice_pt_19375879.wav,As roupas estendidas nos varais já estão secas,46
common_voice_pt_19375880.wav,Um cavalheiro mais velho limpa a barra enquanto um homem atrás observa.,71
common_voice_pt_19375881.wav,Nós faremos tudo.,17
common_voice_pt_19375882.wav,Um homem está segurando um jarro de plástico dentro de casa.,60
common_voice_pt_19375884.wav,O que você quer que eu faça?,28
common_voice_pt_19375885.wav,Apague a lanterna que nos dá luz.,33
common_voice_pt_19375886.wav,Eu chamei Benjamin.,19
common_voice_pt_19375887.wav,O dinheiro faz a égua ir.,25
common_voice_pt_19375888.wav,Ele pegou de volta seus livros e os guardou novamente em suas malas.,68
common_voice_pt_19375889.wav,Tux não está sorrindo? ele só fica bem o tempo todo.,52
common_voice_pt_19375890.wav,Um homem montando um touro em um rodeio.,40
common_voice_pt_19375891.wav,Eu acho que tenho um encontro.,30
common_voice_pt_19375897.wav,"Felizmente, quando não estamos em casa, está dormindo.",54
common_voice_pt_19375898.wav,"Com armas, mulheres e fogo, você não quer jogos.",48
common_voice_pt_19375899.wav,O dinheiro faz a égua ir.,25
common_voice_pt_19375900.wav,Sua vida e seu caminho sempre lhe proporcionaram presságios suficientes.,72
common_voice_pt_19375901.wav,O dia perfeito chegou.,22
common_voice_pt_19375902.wav,uma mulher toca violão na rua,29
common_voice_pt_19375903.wav,Também afeta meu humor e minha energia.,39
common_voice_pt_19375904.wav,Eu tenho um novo casaco hoje.,29
common_voice_pt_19375905.wav,Mas antes de eu ir? eu quero te contar uma pequena história.,60
common_voice_pt_19375907.wav,Gerencie com cuidado as postagens na comunidade,47
common_voice_pt_19375908.wav,Não adianta fechar a porta do estábulo? depois que o cavalo foi aparafusado.,76
common_voice_pt_19375909.wav,Eu não consigo parar de rir.,28
common_voice_pt_19375910.wav,Eu tinha cinco mil dólares costurados!,38
common_voice_pt_19375911.wav,Um homem lê o jornal em uma sala mal iluminada.,47
common_voice_pt_19375917.wav,Duas pessoas jogando um intenso jogo de beisebol ao ar livre.,61
common_voice_pt_19375918.wav,Um menino está segurando um papel com uma multidão de pessoas ao seu redor.,75
common_voice_pt_19375919.wav,"Eles certamente vão perder dinheiro, mas é um produto com uma saída.",68
common_voice_pt_19375921.wav,"Se março não acontecer, nem abril será aberto, durante todo o ano.",66
common_voice_pt_19375927.wav,Na noite? eles espalharam seus equipamentos de dormir e mantiveram seus fogos escondidos.,89
common_voice_pt_19375928.wav,Não posso falar,15
common_voice_pt_19375931.wav,Saí quando o zoneamento mudou e o mercado imobiliário explodiu.,63
common_voice_pt_19375932.wav,Há dois cachorros brincando um com o outro.,43
common_voice_pt_19375933.wav,Você nos encontrará em todos os lugares.,40
common_voice_pt_19375934.wav,O céu é azul.,13
common_voice_pt_19375935.wav,"Aprendendo com tudo, mestre de nada.",36
common_voice_pt_19375936.wav,As pessoas estão andando fora.,30
common_voice_pt_19375937.wav,O som de um triciclo,20
common_voice_pt_19375938.wav,Um grupo de pessoas em uma cozinha fazendo bebidas.,51
common_voice_pt_19375939.wav,Pedra estranha,14
common_voice_pt_19375940.wav,Eles rejeitavam todos os partidos políticos,43
common_voice_pt_19375941.wav,Emprestar dinheiro dos vizinhos,31
common_voice_pt_19375942.wav,Eu não sei o quão confortável seria para uma pessoa.,52
common_voice_pt_19375943.wav,Encruzilhada de luz amarela,27
common_voice_pt_19375944.wav,O microfone emitiu um sinal abafado.,36
common_voice_pt_19375945.wav,"Agora, o termo que eles fazem não é o tópico, mas a ""entonação"".",64
common_voice_pt_19375946.wav,No acampamento? foi difícil ver alguma coisa.,45
common_voice_pt_19375947.wav,Desativar os gadgets que não estão em uso pode economizar muita energia.,72
common_voice_pt_19375948.wav,Eu quase me esqueci depois de comer.,36
common_voice_pt_19375949.wav,Ele está muito nervoso.,23
common_voice_pt_19375950.wav,O quarto componente de coordenadas homogêneas é geralmente definido como um.,76
common_voice_pt_19375951.wav,Goku possui apenas o poder do protagonismo.,43
common_voice_pt_19375952.wav,Para ser um grandioso,21
common_voice_pt_19375954.wav,Própria carne e sangue,22
common_voice_pt_19375955.wav,A vida não é muito rica,23
common_voice_pt_19375956.wav,Os homens caíram em uma discussão animada.,42
common_voice_pt_19375957.wav,Uma mulher vestindo uma jaqueta roxa está amamentando um bebê.,62
common_voice_pt_19375958.wav,Isso vai fechar minha conta.,28
common_voice_pt_19375959.wav,Barman fêmea de cabelos curtos que faz uma bebida.,50
common_voice_pt_19375960.wav,O relógio foi marcado por um terceiro período.,46
common_voice_pt_19375961.wav,Que tipo de pesadelo legislativo é esse?,40
common_voice_pt_19375962.wav,Um longo silêncio seguiu uma discussão alta.,44
common_voice_pt_19375963.wav,O tráfico está muito lento.,27
common_voice_pt_19375965.wav,"Eu posso estar errado, mas está em algum lugar nessa região.",60
common_voice_pt_19375966.wav,Jovens exploram o local de trabalho,35
common_voice_pt_19375967.wav,Eu não sei do que ela está falando.,35
common_voice_pt_19375970.wav,Você é sábio? porque você observa tudo de uma distância? o menino disse.,72
common_voice_pt_19375971.wav,Por que você está chorando?,27
common_voice_pt_19375972.wav,Ela me disse que se sente esperançosa e otimista.,49
common_voice_pt_19375973.wav,Um cachorro marrom brincando na lama.,37
common_voice_pt_19375974.wav,Os vizinhos são amigáveis o suficiente.,39
common_voice_pt_19375975.wav,A situação era mais séria do que ele imaginava.,47
common_voice_pt_19375976.wav,Ninguém queria discutir como todos nós acabamos presos em uma lancheira gigante.,80
common_voice_pt_19375977.wav,Demorou algum tempo para ele acordar completamente.,51
common_voice_pt_19375978.wav,Digite o que você procura aqui.,31
common_voice_pt_19375979.wav,Nós seguimos a multidão,23
common_voice_pt_19375980.wav,Eu vou precisar disso.,22
common_voice_pt_19375981.wav,Ontem minha esposa comprou novos travesseiros para si mesma.,60
common_voice_pt_19375982.wav,Cicatrizes graves nas costas,28
common_voice_pt_19375983.wav,Um exemplo de sucesso é o catalão.,34
common_voice_pt_19375984.wav,Eu ficarei aqui por mim durante este tempo.,43
common_voice_pt_19375985.wav,Uma mulher gesticula em uma festa.,34
common_voice_pt_19375986.wav,"Quieto, vai?",12
common_voice_pt_19375987.wav,"O tolo vagueia, o sábio viaja.",30
common_voice_pt_19375988.wav,Janet Roger morreu há três meses.,33
common_voice_pt_19375989.wav,Reabilitação da avó com mobilidade limitada,43
common_voice_pt_19375990.wav,Mulher posando com uma pintura.,31
common_voice_pt_19375991.wav,"Uma palavra dela, uma surda.",28
common_voice_pt_19375992.wav,"Um homem de camisa marrom, olhando para a mão.",46
common_voice_pt_19375993.wav,Comprou dois pacotes de bolo de mel,35
common_voice_pt_19375994.wav,Jupiter tem um ótimo ponto vermelho.,36
common_voice_pt_19375995.wav,Como você sabe que ela não fez?,31
common_voice_pt_19375997.wav,Aumentar a competitividade nacional,35
common_voice_pt_19375998.wav,Você sabe quem eu sou?,22
common_voice_pt_19376000.wav,Ninguém parecia ter pensado nisso naquela noite.,48
common_voice_pt_19376001.wav,Compra de ingressos no local,28
